Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,elements,Peso
Syndicate,PC,1992,Strategy,Electronic Arts,0,0.05,0,0.01,0.06,,,,,,,undefined,123
Tron 2.0: Killer App,XB,2004,Action,Disney Interactive Studios,0.04,0.01,0,0,0.06,69,36,4.3,4,Climax Group,T,undefined,123
Steins;Gate: Hiyoku Renri no Darling,PSP,2012,Action,5pb,0,0,0.06,0,0.06,,,,,,,undefined,123
Call of Duty: The War Collection,X360,2010,Shooter,Activision,0.05,0,0,0,0.06,,,,,"Treyarch, Infinity Ward",M,undefined,123
Gegege no Kitarou: Youkai Daigekisen,DS,2008,Action,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,,undefined,123
Dig Dug: Digging Strike,DS,2005,Puzzle,Atari,0.05,0,0,0,0.06,65,24,,,Bullets,E,undefined,123
FIFA Soccer 07,DS,2006,Sports,Electronic Arts,0.05,0.01,0,0,0.06,,,,,,,undefined,123
Emblem of Gundam,DS,2008,Strategy,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,,undefined,123
The Fast and the Furious,PS2,2006,Racing,Namco Bandai Games,0.03,0.02,0,0.01,0.06,59,22,6.6,24,Eutechnyx,T,undefined,123
Satisfashion,DS,2010,Misc,Destineer,0.05,0,0,0,0.06,,,,,,,undefined,123
Imagine: Resort Owner,DS,2010,Strategy,Ubisoft,0.05,0,0,0,0.06,,,,,Magic Pockets,E,undefined,123
G-Police: Weapons of Justice,PS,1999,Action,Psygnosis,0.03,0.02,0,0,0.06,,,,,,,undefined,123
Paws & Claws: Pampered Pets 2,DS,2011,Simulation,THQ,0.05,0,0,0,0.06,,,,,,,undefined,123
Policenauts,3DO,1995,Adventure,Konami Digital Entertainment,0,0,0.06,0,0.06,,,,,,,undefined,123
All Kamen Rider: Rider Generation 2,PSP,2012,Action,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,,undefined,123
Killing Zone,PS,1996,Fighting,Acclaim Entertainment,0.03,0.02,0,0,0.06,,,,,,,undefined,123
Adventures of Lolo,NES,1989,Puzzle,HAL Laboratory,0.06,0,0,0,0.06,,,,,,,undefined,123
Quiz! Hexagon II,DS,2010,Misc,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,,undefined,123
Vampire Rain: Altered Species,PS3,2008,Action,Ignition Entertainment,0.05,0,0,0,0.06,30,15,3.5,36,Artoon,M,undefined,123
The History Channel: Battle for the Pacific,X360,2007,Shooter,Activision,0.05,0,0,0,0.06,35,11,6.1,21,Cauldron Ltd.,T,undefined,123
BlazBlue Central Fiction,PS3,2016,Fighting,PQube,0.02,0.02,0.02,0.01,0.06,,,,,Arc System Works,T,undefined,123
Racing Gears Advance,GBA,2004,Racing,Zoo Digital Publishing,0.04,0.02,0,0,0.06,83,17,8.9,9,"Orbital Media, Inc.",E,undefined,123
Syphon Filter: Logan's Shadow,PS2,2010,Shooter,Sony Computer Entertainment,0.03,0.02,0,0.01,0.06,,,7.9,9,Sony Bend,T,undefined,123
NTRA Breeders' Cup World Thoroughbred Championships,XB,2005,Simulation,Bethesda Softworks,0.04,0.01,0,0,0.06,,,,,,,undefined,123
Mayhem 3D,PS3,2011,Racing,Evolved Games,0.05,0,0,0.01,0.06,53,5,,,"Left Field Productions, Zoo Games",E10+,undefined,123
Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune,PS2,2008,Misc,Paon,0,0,0.06,0,0.06,,,,,,,undefined,123
Toy Soldiers: War Chest,XOne,2015,Action,Ubisoft,0.05,0,0,0.01,0.06,60,14,8.4,50,Krome Studios,,undefined,123
Tanjou S Debut,SAT,1996,Simulation,NEC Interchannel,0,0,0.06,0,0.06,,,,,,,undefined,123
Inversion,X360,2012,Shooter,Namco Bandai Games,0.03,0.02,0,0.01,0.06,53,51,6.5,72,Saber Interactive,M,undefined,123
Nendoroid Generation,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,,undefined,123
Pop'n TwinBee: Rainbow Bell Adventure,SNES,1993,Platform,Konami Digital Entertainment,0,0,0.06,0,0.06,,,,,,,undefined,123
Need for Speed: Shift,PC,2009,Racing,Electronic Arts,0,0.05,0,0.01,0.06,83,22,5.8,387,Slightly Mad Studios,E,undefined,123
Mercury Meltdown,PSP,2006,Action,Atari,0.05,0,0,0.01,0.06,78,36,7.8,8,Ignition Entertainment,E,undefined,123
Exist Archive: The Other Side of the Sky,PSV,2015,Role-Playing,Aksys Games,0.01,0,0.05,0,0.06,71,8,8.3,12,Tri-Ace,T,undefined,123
Zoo Tycoon 2,PC,2004,Strategy,Microsoft Game Studios,0,0.05,0,0.01,0.06,72,34,8.1,43,Blue Fang Games,E,undefined,123
Broken Helix,PS,1997,Action,Konami Digital Entertainment,0.03,0.02,0,0,0.06,,,,,,,undefined,123
Crazy Chicken: Pharaoh's Treasure,DS,2007,Puzzle,Phenomedia,0.05,0,0,0,0.06,,,,,,,undefined,123
Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,DS,2010,Role-Playing,Marvelous Interactive,0,0,0.06,0,0.06,,,,,,,undefined,123
Brave: A Warrior's Tale,X360,2009,Action,SouthPeak Games,0.05,0.01,0,0,0.06,42,17,5,4,Collision Studios,E10+,undefined,123
Myst III: Exile,XB,2002,Adventure,Ubisoft,0.04,0.01,0,0,0.06,55,11,,,Presto Studios,E,undefined,123
Hajime no Ippo Portable: Victorious Spirits,PSP,2007,Fighting,Grand Prix Games,0,0,0.06,0,0.06,,,,,,,undefined,123
CMT Presents: Karaoke Revolution Country,PS2,2006,Misc,Konami Digital Entertainment,0.03,0.02,0,0.01,0.06,71,24,,,Harmonix Music Systems,E10+,undefined,123
Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,DS,2007,Fighting,Takara Tomy,0,0,0.06,0,0.06,,,,,,,undefined,123
Rooms: The Main Building,Wii,2010,Adventure,Hudson Soft,0.05,0,0,0,0.06,60,8,,,Hudson Entertainment,E,undefined,123
Brave: A Warrior's Tale,Wii,2009,Action,SouthPeak Games,0.05,0,0,0,0.06,48,13,,,Collision Studios,E10+,undefined,123
Jumble Madness,DS,2009,Puzzle,Destineer,0.06,0,0,0,0.06,,,,,Anino Entertainment,E10+,undefined,123
Brain Quest: Grades 3 & 4,DS,2008,Misc,Electronic Arts,0.05,0,0,0,0.06,,,,,,,undefined,123
Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+,DS,2008,Role-Playing,Square Enix,0,0,0.06,0,0.06,,,,,,,undefined,123
Vitamin X to Z,PSP,2011,Adventure,D3Publisher,0,0,0.06,0,0.06,,,,,,,undefined,123
Fatal Frame,XB,2002,Action,Tecmo Koei,0.04,0.01,0,0,0.06,77,17,8.6,16,Tecmo,T,undefined,123
Urban Chaos: Riot Response,PS2,2006,Shooter,Eidos Interactive,0.03,0.02,0,0.01,0.06,73,35,7.8,24,Rocksteady Studios,M,undefined,123
Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,2006,Shooter,Ubisoft,0.03,0.02,0,0.01,0.06,44,8,4.6,41,Ubisoft Shanghai,T,undefined,123
Jacqueline Wilson's Tracy Beaker: The Game,DS,2009,Misc,P2 Games,0,0.05,0,0,0.06,,,,,,,undefined,123
Teenage Mutant Ninja Turtles II: Back from the Sewers,GB,1991,Action,Konami Digital Entertainment,0,0,0.06,0,0.06,,,,,,,undefined,123
Ivy the Kiwi?,Wii,2010,Puzzle,Rising Star Games,0.04,0.02,0,0,0.06,74,30,7.2,12,Prope,E,undefined,123
Resident Evil 2,GC,2003,Action,Capcom,0.04,0.01,0,0,0.06,59,15,8.5,31,Capcom,M,undefined,123
Honeycomb Beat,DS,2006,Puzzle,Konami Digital Entertainment,0.05,0,0,0,0.06,61,28,,,Hudson,E,undefined,123
Real Bout Garou Densetsu Special: Dominated Mind,PS,1998,Fighting,SNK,0,0,0.05,0,0.06,,,,,,,undefined,123
Minna no Sukkiri,PSP,2009,Sports,Sony Computer Entertainment,0,0,0.06,0,0.06,,,,,,,undefined,123
Catwoman,XB,2004,Action,Electronic Arts,0.04,0.01,0,0,0.06,45,33,4.6,5,EA Games,T,undefined,123
Aquarium by DS,DS,2008,Simulation,Mercury Games,0.05,0,0,0,0.06,,,,,,,undefined,123
Winter Sports 2: The Next Challenge,DS,2008,Sports,RTL,0.04,0.02,0,0,0.06,,,,,49Games,E,undefined,123
Chaos Rings III,PSV,2014,Role-Playing,Square Enix,0,0,0.06,0,0.06,,,,,,,undefined,123
Top Gun: Hard Lock,X360,2012,Action,505 Games,0.03,0.02,0,0,0.06,54,8,3.5,16,505 Games,T,undefined,123
Kamen Rider: Battride War Genesis,PS4,2016,Action,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,,undefined,123
Warriors Orochi 2,X360,2008,Action,Tecmo Koei,0.04,0,0.01,0,0.06,44,28,8.1,15,Omega Force,T,undefined,123
Mana Khemia: Alchemists of Al-Revis,PS2,2007,Role-Playing,Nippon Ichi Software,0.03,0.02,0,0.01,0.06,69,20,7.5,41,Gust,E10+,undefined,123
Burning Rangers,SAT,1998,Platform,Sega,0,0,0.06,0,0.06,,,,,,,undefined,123
Flip's Twisted World,Wii,N/A,Platform,Unknown,0.05,0,0,0,0.06,47,7,,,"Majesco Games, Majesco",E,undefined,123
Street Fighter V,PC,2016,Fighting,Capcom,0,0.05,0,0,0.06,74,33,2.9,431,Capcom,T,undefined,123
The Amazing Spider-Man 2 (2014),WiiU,2014,Action,Activision,0.03,0.02,0,0,0.06,,,,,,,undefined,123
Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,DS,2010,Action,Takara Tomy,0,0,0.06,0,0.06,,,,,,,undefined,123
Samurai Warriors 4: Empires,PS3,2015,Action,Tecmo Koei,0,0,0.06,0,0.06,,,,,Omega Force,T,undefined,123
Interplay Sports Baseball 2000,PS,1999,Sports,Interplay,0.03,0.02,0,0,0.06,,,,,,,undefined,123
Zone of the Enders: The Fist of Mars,GBA,2001,Role-Playing,Konami Digital Entertainment,0.04,0.02,0,0,0.06,71,12,9,9,WinkySoft,E,undefined,123
Animorphs: Shattered Reality,PS,2000,Action,Infogrames,0.03,0.02,0,0,0.06,27,4,,,SingleTrac,E,undefined,123
Teenage Mutant Ninja Turtles: Tournament Fighters,SNES,1992,Fighting,Konami Digital Entertainment,0,0,0.06,0,0.06,,,,,,,undefined,123
Eikan wa Kimini 2002: Koshien no Kodou,PS2,2002,Sports,DigiCube,0,0,0.06,0,0.06,,,,,,,undefined,123
MX vs. ATV Supercross Encore,PS4,2015,Sports,Nordic Games,0,0.05,0,0.01,0.06,42,8,4.1,9,Rainbow Studios,E,undefined,123
Gun Showdown,PSP,2006,Action,Activision,0.05,0,0,0.01,0.06,73,41,7.6,9,"Rebellion, Neversoft Entertainment",M,undefined,123
Terminator 3: Rise of the Machines,GBA,2003,Action,Atari,0.04,0.02,0,0,0.06,50,15,,,Taniko,T,undefined,123
Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,PSP,2006,Misc,Sega,0,0,0.06,0,0.06,,,,,,,undefined,123
G1 Jockey 2,PS2,2000,Sports,Tecmo Koei,0,0,0.06,0,0.06,,,,,,,undefined,123
Tiger Woods PGA Tour 08,DS,2007,Sports,Electronic Arts,0.05,0,0,0,0.06,81,10,7.6,8,Exient Entertainment,E,undefined,123
Mobile Ops: The One Year War,X360,N/A,Simulation,Namco Bandai Games,0,0,0.06,0,0.06,,,,,"Dimps Corporation, Dream Execution",,undefined,123
Constantine,XB,2005,Action,SCi,0.04,0.01,0,0,0.06,60,31,7.1,17,Bits Studios,M,undefined,123
Tom Clancy's Splinter Cell: Double Agent,GC,2006,Action,Ubisoft,0.04,0.01,0,0,0.06,64,8,7.1,7,Ubisoft Montreal,M,undefined,123
Senritsu no Stratus,PSP,2011,Role-Playing,Konami Digital Entertainment,0,0,0.06,0,0.06,,,,,,,undefined,123
Katekyoo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!,DS,2009,Fighting,Takara Tomy,0,0,0.06,0,0.06,,,,,,,undefined,123
Gormiti: The Lords of Nature!,DS,2010,Adventure,Konami Digital Entertainment,0.05,0,0,0,0.06,,,,,,,undefined,123
Monkey Island: Special Edition Collection,X360,2011,Adventure,Activision,0,0.05,0,0.01,0.06,,,,,,,undefined,123
Samurai Shodown Anthology,Wii,2008,Fighting,Ignition Entertainment,0.05,0,0,0,0.06,74,6,8.2,5,SNK Playmore,T,undefined,123
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,2007,Shooter,THQ,0.01,0.04,0,0.01,0.06,82,44,8.4,1088,GSC Game World,M,undefined,123
Nanostray,DS,2005,Shooter,Majesco Entertainment,0.05,0,0,0,0.06,71,43,7.7,19,Shin'en,E,undefined,123
Wantame Fortune Channel,DS,2007,Misc,Capcom,0,0,0.06,0,0.06,,,,,,,undefined,123
Atari's Greatest Hits: Volume 2,DS,2011,Misc,Atari,0.05,0,0,0,0.06,,,,,,,undefined,123
Evangelion: Jo,PSP,2009,Action,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,,undefined,123
Bleach: Blade Battlers 2nd,PS2,2007,Fighting,Sony Computer Entertainment,0,0,0.06,0,0.06,,,,,,,undefined,123
Samurai Jack: The Shadow of Aku,PS2,2004,Action,Sega,0.03,0.02,0,0.01,0.06,59,21,8.4,10,Adrenium,T,undefined,123
Men in Black The Series: Crashdown,PS,2001,Shooter,Infogrames,0.03,0.02,0,0,0.06,,,,,,,undefined,123
Kamen Rider Kabuto,PS2,2006,Action,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,,undefined,123
Tropico 5,X360,2014,Simulation,Kalypso Media,0.03,0.02,0,0,0.06,71,4,7.2,9,Haemimont,T,undefined,123
Winx Club: Quest for the Codex,DS,2006,Action,Konami Digital Entertainment,0.03,0.02,0,0,0.06,,,6.8,6,Powerhead Games,E,undefined,123
Zero Divide,PS,1995,Fighting,Ocean,0.03,0.02,0,0,0.06,,,,,,,undefined,123
FIFA Street,GC,2005,Sports,Electronic Arts,0.04,0.01,0,0,0.06,,,,,,,undefined,123
Tsugunai: Atonement,PS2,2001,Role-Playing,Sony Computer Entertainment,0.02,0.01,0.02,0,0.06,67,13,,,Cattle Call,T,undefined,123
Rugby World Cup 2015,PS4,2015,Sports,Ubisoft,0,0.05,0,0.01,0.06,25,6,1.9,39,HB Studios Multimedia,E,undefined,123
Real Soccer 2009,DS,2008,Sports,Ubisoft,0.05,0,0,0,0.06,70,7,,,Ubisoft,E,undefined,123
Lost Kingdoms II,GC,2003,Role-Playing,Activision,0.04,0.01,0,0,0.06,68,25,9.1,14,From Software,T,undefined,123
Aggressive Inline,GC,2002,Sports,Acclaim Entertainment,0.04,0.01,0,0,0.06,88,16,7.8,5,"Z-Axis, Ltd.",T,undefined,123
Viewtiful Joe: Red Hot Rumble,GC,2005,Action,Capcom,0.04,0.01,0,0,0.06,62,27,6.9,8,Clover Studio,T,undefined,123
ZombiU,PS4,2016,Action,Ubisoft,0,0.04,0.01,0.01,0.06,,,,,,,undefined,123
Blade Dancer: Lineage of Light,PSP,2006,Role-Playing,Atari,0.05,0,0,0,0.06,60,33,6.9,16,Hit Maker,E10+,undefined,123
Hakuoki: Stories of the Shinsengumi,PS3,2010,Adventure,Idea Factory,0.03,0,0.03,0.01,0.06,,,6.5,10,Design Factory,M,undefined,123
X-Men: Destiny,DS,2011,Action,Activision,0.05,0.01,0,0,0.06,33,6,5.6,7,Silicon Knights,E10+,undefined,123
Kaite Shabette Hajimeyou! Monster Farm DS,DS,2007,Role-Playing,Tecmo Koei,0,0,0.06,0,0.06,,,,,,,undefined,123
Rugby World Cup 2015,PS3,2015,Sports,Ubisoft,0,0.05,0,0.01,0.06,,,,,HB Studios Multimedia,E,undefined,123
The Sims 2: University,PC,2005,Simulation,Electronic Arts,0.01,0.04,0,0.01,0.06,81,31,7.8,49,Maxis,T,undefined,123
Pheasants Forever Wingshooter,Wii,2010,Shooter,Unknown,0.03,0.02,0,0,0.06,,,,,High Voltage Software,T,undefined,123
Generation of Chaos,PSP,2005,Role-Playing,Midas Interactive Entertainment,0.05,0,0,0,0.06,60,29,7.7,18,Idea Factory,T,undefined,123
Pro Yaky? Spirits 2012,PSV,2012,Sports,Konami Digital Entertainment,0,0,0.06,0,0.06,,,,,,,undefined,123
SD Gundam G Generation Wars,Wii,2009,Strategy,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,,undefined,123
Broken Sword II: The Smoking Mirror,PS,1997,Adventure,Sony Computer Entertainment,0.03,0.02,0,0,0.06,,,,,,,undefined,123
Pump It Up: Exceed,PS2,2005,Misc,Mastiff,0.03,0.02,0,0.01,0.06,73,28,8.4,11,Andamiro U.S.A. Corp.,T,undefined,123
World Championship Athletics,Wii,2009,Sports,DTP Entertainment,0.04,0.01,0,0,0.06,,,,,Crave,E,undefined,123
Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,PSP,2012,Action,Idea Factory,0,0,0.06,0,0.06,,,,,,,undefined,123
Tokyo Twilight Ghost Hunters,PS3,2014,Role-Playing,Aksys Games,0.03,0,0.02,0.01,0.06,64,11,6.4,17,TOYBOX,T,undefined,123
Wreckless: ThE YaKuza MisSiOns,GC,2002,Racing,Activision,0.04,0.01,0,0,0.06,58,17,,,Stealth Studios,T,undefined,123
MotorStorm RC,PSV,2012,Racing,Sony Computer Entertainment,0,0.04,0,0.01,0.06,78,39,6.8,123,Evolution Studios,E,undefined,123
"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni",PS2,2007,Misc,D3Publisher,0,0,0.06,0,0.06,,,,,,,undefined,123
TOCA Race Driver 2: Ultimate Racing Simulator,PS2,2004,Racing,Codemasters,0.03,0.02,0,0.01,0.06,,,,,,,undefined,123
Dr. Muto,XB,2002,Platform,Midway Games,0.04,0.01,0,0,0.06,70,13,,,Midway,T,undefined,123
Harry Potter and the Sorcerer's Stone,PC,2001,Action,Electronic Arts,0.01,0.04,0,0.01,0.06,65,11,7.8,76,KnowWonder,E,undefined,123
Girls RPG: Cinderellife,3DS,2012,Role-Playing,Level 5,0,0,0.06,0,0.06,,,,,,,undefined,123
Tom Clancy's Rainbow Six: Critical Hour,XB,N/A,Shooter,Unknown,0.04,0.01,0,0,0.06,54,10,3.6,14,Ubisoft Quebec,M,undefined,123
Scrabble Blast!,GBA,2005,Misc,Zoo Digital Publishing,0.04,0.01,0,0,0.06,,,,,,,undefined,123
Scurge: Hive,DS,2006,Action,SouthPeak Games,0.05,0,0,0,0.06,70,29,8.6,5,"Orbital Media, Inc.",E10+,undefined,123
Fate/Stay Night [Réalta Nua],PSV,2012,Adventure,Kadokawa Shoten,0,0,0.06,0,0.06,,,,,,,undefined,123
Remember Me,PC,2013,Action,Capcom,0,0.05,0,0,0.06,65,26,7.4,1007,DONTNOD Entertainment,M,undefined,123
Gintama no Sugoroku,PSP,2013,Action,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,,undefined,123
The Lord of the Rings: Aragorn's Quest,PS2,2010,Action,Warner Bros. Interactive Entertainment,0.03,0.02,0,0.01,0.06,,,,,TT Fusion,E10+,undefined,123
Doraemon 4: Nobita to Toki no Okoku,SNES,1995,Platform,Epoch,0,0,0.06,0,0.06,,,,,,,undefined,123
Myst,SAT,1994,Adventure,Sunsoft,0,0,0.06,0,0.06,,,,,,,undefined,123
Miracle Girls Festival,PSV,2015,Misc,Sega,0,0,0.06,0,0.06,,,,,,,undefined,123
Toaru Kagaku no Chou Denjihou,PSP,2011,Adventure,Kadokawa Shoten,0,0,0.06,0,0.06,,,,,,,undefined,123
Starwinder: The Ultimate Space Race,PS,1996,Racing,Mindscape,0.03,0.02,0,0,0.06,,,,,,,undefined,123
Challenge Me: Brain Puzzles 2,Wii,2010,Puzzle,O-Games,0,0.05,0,0,0.06,,,,,O-Games,E,undefined,123
Angelique Trois,PS2,2000,Adventure,Tecmo Koei,0,0,0.06,0,0.06,,,,,,,undefined,123
Zendoku,DS,2007,Puzzle,Eidos Interactive,0.05,0,0,0,0.06,68,13,,,Zoonami Ltd.,E,undefined,123
Dance Dance Revolution: Mario Mix (JP sales),GC,2005,Simulation,Nintendo,0,0,0.05,0,0.06,,,,,,,undefined,123
Winx Club: Mission Enchantix,DS,2008,Adventure,Konami Digital Entertainment,0.03,0.02,0,0,0.06,,,,,Powerhead Games,E,undefined,123
FIFA Soccer 06,DS,2005,Sports,Electronic Arts,0.05,0,0,0,0.06,,,,,,,undefined,123
A-Train 6,PS2,2000,Strategy,Midas Interactive Entertainment,0,0,0.06,0,0.06,,,,,,,undefined,123
Meitantei Conan: Tantei Ryoku Trainer,DS,2007,Misc,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,,undefined,123
MotoGP,GBA,2002,Racing,THQ,0.04,0.01,0,0,0.06,67,11,,,Visual Impact,E,undefined,123
Dino Pets,DS,2009,Simulation,Avanquest,0.05,0,0,0,0.06,,,,,Destineer,E,undefined,123
ESPN International Winter Sports 2002,PS2,2002,Sports,Konami Digital Entertainment,0.03,0.02,0,0.01,0.06,62,13,,,Konami,E,undefined,123
"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",DS,2009,Sports,Konami Digital Entertainment,0,0,0.06,0,0.06,,,,,,,undefined,123
KimiKiss (ebKore+),PS2,2008,Adventure,Enterbrain,0,0,0.06,0,0.06,,,,,,,undefined,123
Champion Jockey: G1 Jockey & Gallop Racer,X360,2011,Sports,Tecmo Koei,0,0.05,0,0.01,0.06,,,,,,,undefined,123
Gold and Glory: The Road to El Dorado,PS,2000,Adventure,Ubisoft,0.03,0.02,0,0,0.06,34,4,,,Revolution Software,E,undefined,123
Choro Q Marine: Q Boat,PS,1998,Racing,Takara,0,0,0.05,0,0.06,,,,,,,undefined,123
NBA Live 07,XB,2006,Sports,Electronic Arts,0.04,0.01,0,0,0.06,69,14,6.8,13,EA Sports,E,undefined,123
Caligula,PSV,2016,Role-Playing,FuRyu,0,0,0.06,0,0.06,,,,,Aquria,,undefined,123
BattleBots: Beyond the BattleBox,GBA,2002,Action,Vivendi Games,0.04,0.01,0,0,0.06,53,7,,,Cave Barn,E,undefined,123
Yuugen Gaisha Brave Company,3DS,2011,Strategy,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,,undefined,123
Diva Girls: Divas on Ice,DS,2009,Sports,505 Games,0.05,0,0,0,0.06,,,,,Arc System Works,E,undefined,123
Handball 16,PS4,2015,Sports,Bigben Interactive,0,0.05,0,0.01,0.06,,,3,4,EKO Software,E,undefined,123
Ken to Mahou to Gakuen Mono. 3D,3DS,2011,Role-Playing,Acquire,0,0,0.06,0,0.06,,,,,,,undefined,123
Mighty Beanz: Pocket Puzzles,GBA,2004,Puzzle,Majesco Entertainment,0.04,0.01,0,0,0.06,37,6,,,Radius9,E,undefined,123
Dreamer Series: Babysitter,DS,2009,Simulation,Deep Silver,0.05,0,0,0,0.06,,,,,Zig Zag,E,undefined,123
Samurai Warriors 4: Empires,PSV,2015,Action,Tecmo Koei,0,0,0.06,0,0.06,,,,,Omega Force,T,undefined,123
Ride to Hell,X360,2013,Racing,Deep Silver,0.04,0.01,0,0.01,0.06,19,14,1.3,433,"Eutechnyx, Deep Silver",M,undefined,123
The King of Fighters '96,NG,1996,Fighting,SNK,0,0,0.06,0,0.06,,,,,,,undefined,123
Nobunaga no Yabou: Souzou,PS4,2014,Strategy,Tecmo Koei,0,0,0.06,0,0.06,,,,,,,undefined,123
Friends: The One with All the Trivia,PS2,2005,Misc,Warner Bros. Interactive Entertainment,0.03,0.02,0,0.01,0.06,50,6,,,Artech Studios,T,undefined,123
Mame Goma 2: Uchi no Ko ga Ichiban!,DS,2008,Simulation,Creative Core,0,0,0.06,0,0.06,,,,,,,undefined,123
Backyard NFL Football '08,PS2,2007,Sports,Atari,0.03,0.02,0,0.01,0.06,,,,,,,undefined,123
The Saboteur,PC,2009,Action,Electronic Arts,0,0.05,0,0.01,0.06,76,20,8,236,Pandemic Studios,M,undefined,123
Gunbird,SAT,1995,Shooter,Atlus,0,0,0.06,0,0.06,,,,,,,undefined,123
Dream C Club Portable,PSP,2010,Simulation,D3Publisher,0,0,0.06,0,0.06,,,,,,,undefined,123
Hail to the Chimp,X360,2008,Misc,Gamecock,0.05,0,0,0,0.06,52,23,6.1,7,Wideload Games Inc.,T,undefined,123
Tom Clancy's Rainbow Six 3,GC,2004,Shooter,Ubisoft,0.04,0.01,0,0,0.06,68,25,8.2,5,Ubisoft Shanghai,M,undefined,123
Elemental Gearbolt,PS,1997,Shooter,Sony Computer Entertainment,0.03,0.02,0,0,0.06,76,11,,,Alfa System,T,undefined,123
Rocket League,PC,2016,Sports,505 Games,0.01,0.04,0,0,0.06,86,20,8.2,580,Psyonix,E,undefined,123
Warriors: Legends of Troy,X360,2011,Action,Tecmo Koei,0,0.04,0.01,0.01,0.06,,,,,,,undefined,123
Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS4,2016,Misc,Tecmo Koei,0.01,0,0.05,0,0.06,,,,,,,undefined,123
WWF Wrestlemania: The Arcade Game,PS,1995,Fighting,Acclaim Entertainment,0.03,0.02,0,0,0.06,,,,,,,undefined,123
Dungeon Explorer: Warriors of Ancient Arts,DS,2007,Role-Playing,Rising Star Games,0.05,0,0,0,0.06,60,10,,,Amble,E10+,undefined,123
Cabela's Big Game Hunter 2005 Adventures,GBA,2004,Sports,Activision,0.04,0.01,0,0,0.06,,,,,,,undefined,123
Mega Man 8 Anniversary Collector's Edition,SAT,1997,Platform,Capcom,0,0,0.06,0,0.06,,,,,,,undefined,123
Whiplash,XB,2003,Racing,Eidos Interactive,0.04,0.01,0,0,0.06,68,28,,,Crystal Dynamics,T,undefined,123
V-Rally 3,PS2,2002,Racing,Atari,0.03,0.02,0,0.01,0.06,82,10,7.4,14,Eden Studios,E,undefined,123
Pro Yakyuu Famista 2011,3DS,2011,Sports,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,,undefined,123
Impact Racing,PS,1996,Racing,JVC,0.03,0.02,0,0,0.06,,,,,,,undefined,123
Mirror's Edge,PC,2009,Platform,Electronic Arts,0,0.05,0,0.01,0.06,81,44,8.1,1026,EA DICE,T,undefined,123
Titan Quest,PC,2006,Role-Playing,THQ,0.01,0.04,0,0.01,0.06,77,51,8.1,387,Iron Lore Entertainment,T,undefined,123
Amazing Island,GC,2004,Strategy,Sega,0.04,0.01,0,0,0.06,59,22,6.6,7,Hitmaker,E,undefined,123
Space Chimps,DS,2008,Platform,Brash Entertainment,0.05,0,0,0,0.06,59,5,,,"Red Tribe, Brash Entertainment",E,undefined,123
SeaBlade,XB,2002,Shooter,TDK Mediactive,0.04,0.01,0,0,0.06,48,11,,,Simon & Schuster,T,undefined,123
Jikkyou Powerful Pro Yakyuu DreamCast Edition,DC,2000,Sports,Konami Digital Entertainment,0,0,0.06,0,0.06,,,,,,,undefined,123
Carmen Sandiego: The Secret of the Stolen Drums,PS2,2004,Action,BAM! Entertainment,0.03,0.02,0,0.01,0.06,53,8,,,Artificial Mind and Movement,E,undefined,123
Izuna 2: The Unemployed Ninja Returns,DS,2007,Role-Playing,Success,0.05,0,0,0,0.06,65,18,7.9,13,Ninja Studio,T,undefined,123
Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,PSP,2010,Role-Playing,Atlus,0,0,0.06,0,0.06,,,,,,,undefined,123
Saki: Zenkoku-hen,PSV,2015,Misc,Kaga Create,0,0,0.06,0,0.06,,,,,,,undefined,123
